go_id	branch	name	genes	childrend	parent	color
GO:0103117	F	UDP-3-O-acyl-N-acetylglucosamine deacetylase activity	lpxC,	NA	GO:0016811,	lightblue
GO:0043764	F	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase activity	lpxD,	NA	GO:0016747,	lightblue
GO:0103118	F	UDP-3-O-(R-3-hydroxymyristoyl)-glucosamine N-acyltransferase activity	lpxD,	NA	GO:0016747,	lightblue
GO:0008758	F	UDP-2,3-diacylglucosamine hydrolase activity	lpxH,	NA	GO:0016462,	lightblue
GO:0009029	F	tetraacyldisaccharide 4'-kinase activity	lpxK,	NA	GO:0016301,GO:0016773,	lightblue
GO:0036104	P	Kdo2-lipid A biosynthetic process	lpxP,lpxM,	NA	GO:0008654,GO:0043650,GO:0036103,GO:0009247,GO:1901271,	lightgreen
GO:0008951	F	palmitoleoyl [acyl-carrier-protein]-dependent acyltransferase activity	lpxP,	NA	GO:0016747,	lightblue
GO:0097304	P	lipoprotein biosynthetic process via signal peptide cleavage	lspA,	NA	GO:0042158,	lightgreen
GO:0002952	F	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase activity	lsrG,	NA	GO:0016853,	lightblue
GO:0071518	F	autoinducer-2 kinase activity	lsrK,	NA	GO:0016301,	lightblue
GO:0008732	F	L-allo-threonine aldolase activity	ltaE,	NA	GO:0004793,	lightblue
GO:0050179	F	phenylserine aldolase activity	ltaE,	NA	GO:0016832,	lightblue
GO:0010699	P	cell-cell signaling involved in quorum sensing	zwf,luxS,	NA	GO:0007267,	lightgreen
GO:0019284	P	L-methionine salvage from S-adenosylmethionine	mtn,mtnN,luxS,	NA	GO:0071267,	lightgreen
GO:0043768	F	S-ribosylhomocysteine lyase activity	luxS,	NA	GO:0016846,	lightblue
GO:0008836	F	diaminopimelate decarboxylase activity	lysA,	NA	GO:0016831,	lightblue
GO:0015661	F	L-lysine efflux transmembrane transporter activity	lysO,	NA	GO:0015189,GO:0034639,	lightblue
GO:0004824	F	lysine-tRNA ligase activity	lysS,lysU,	NA	GO:0004812,	lightblue
GO:0008744	F	L-xylulokinase activity	lyxK,	NA	GO:0004856,	lightblue
GO:0008925	F	maltose O-acetyltransferase activity	maa,	NA	GO:0016413,	lightblue
GO:0004471	F	malate dehydrogenase (decarboxylating) (NAD+) activity	maeA,	NA	GO:0016616,GO:0004470,	lightblue
GO:0004473	F	malate dehydrogenase (decarboxylating) (NADP+) activity	maeB,maeA,	NA	GO:0016616,GO:0004470,	lightblue
GO:0034289	P	detection of maltose stimulus	malE,	NA	GO:0034286,GO:0034288,	lightgreen
GO:1901982	F	maltose binding	malE,	NA	GO:0048030,	lightblue
GO:0015423	F	maltose-transporting ATPase activity	malG,ycjO,ynjD,malF,malK,	NA	GO:0015422,GO:0005363,	lightblue
GO:1990060	C	maltose transport complex	malG,ycjO,ynjD,malF,malK,	NA	GO:0043190,	salmon
GO:0031220	F	maltodextrin phosphorylase activity	malP,	NA	GO:0004645,	lightblue
GO:0000025	P	maltose catabolic process	malQ,	NA	GO:0046352,GO:0000023,	lightgreen
GO:0004134	F	4-alpha-glucanotransferase activity	malQ,	NA	GO:0016758,GO:0004133,	lightblue
GO:0051692	P	cellular oligosaccharide catabolic process	malZ,malS,	NA	GO:0009313,GO:0044275,GO:0051691,	lightgreen
GO:0009758	P	carbohydrate utilization	malX,	NA	GO:0008150,	lightgreen
GO:0004121	F	cystathionine beta-lyase activity	metC,malY,	NA	GO:0016846,	lightblue
GO:0004558	F	alpha-1,4-glucosidase activity	malZ,	NA	GO:0090599,	lightblue
GO:0000032	P	cell wall mannoprotein biosynthetic process	manA,	NA	GO:0031506,GO:0006057,	lightgreen
GO:0004476	F	mannose-6-phosphate isomerase activity	manA,	NA	GO:0016861,	lightblue
GO:0015761	P	mannose transmembrane transport	manY,manZ,manX,	NA	GO:0008645,	lightgreen
GO:0015764	P	N-acetylglucosamine transport	manY,manZ,nagE,manX,	NA	GO:1901264,	lightgreen
GO:0022870	F	protein-N(PI)-phosphohistidine-mannose phosphotransferase system transporter activity	manY,manZ,manX,	NA	GO:0015578,GO:0008982,	lightblue
GO:0098708	P	glucose import across plasma membrane	manY,manZ,ptsG,manX,	NA	GO:0046323,GO:0098704,	lightgreen
GO:0070006	F	metalloaminopeptidase activity	map,pepN,	NA	GO:0004177,GO:0008235,	lightblue
GO:0097047	C	DNA replication termination region	matP,	NA	GO:0044427,	salmon
GO:0046047	P	TTP catabolic process	mazG,	NA	GO:0046046,GO:0009210,GO:0009222,	lightgreen
GO:0046052	P	UTP catabolic process	mazG,	NA	GO:0046051,GO:0009210,GO:0009222,GO:0046133,	lightgreen
GO:0046061	P	dATP catabolic process	mazG,	NA	GO:0046060,GO:0009217,GO:0009155,	lightgreen
GO:0046076	P	dTTP catabolic process	mazG,	NA	GO:0046075,GO:0009213,GO:0009223,	lightgreen
GO:0008327	F	methyl-CpG binding	mcrA,	NA	GO:0000166,GO:0043565,	lightblue
GO:0008753	F	NADPH dehydrogenase (quinone) activity	mdaB,	NA	GO:0016655,	lightblue
GO:0005995	P	melibiose catabolic process	melA,	NA	GO:0046352,GO:0005994,	lightgreen
GO:0015592	F	methylgalactoside transmembrane transporter activity	mglA,mglC,melB,	NA	GO:1901505,	lightblue
GO:0015765	P	methylgalactoside transport	mglA,mglB,mglC,melB,	NA	GO:1901656,	lightgreen
GO:0015769	P	melibiose transport	melB,	NA	GO:0015766,	lightgreen
GO:0043887	F	melibiose:sodium symporter activity	melB,	NA	GO:0015487,GO:0015370,	lightblue
GO:0032194	P	ubiquinone biosynthetic process via 3,4-dihydroxy-5-polyprenylbenzoate	menA,	NA	GO:0006744,	lightgreen
GO:0042371	P	vitamin K biosynthetic process	menA,	NA	GO:0042373,GO:0042362,	lightgreen
GO:0046428	F	1,4-dihydroxy-2-naphthoate octaprenyltransferase activity	menA,	NA	GO:0002094,	lightblue
GO:0008935	F	1,4-dihydroxy-2-naphthoyl-CoA synthase activity	menB,	NA	GO:0016833,	lightblue
GO:0071890	F	bicarbonate binding	menB,	NA	GO:0043168,	lightblue
GO:0019142	F	2-hydroxyglutarate synthase activity	menD,	NA	GO:0046912,	lightblue
GO:0070204	F	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity	menD,	NA	GO:0016744,	lightblue
GO:0008756	F	o-succinylbenzoate-CoA ligase activity	menE,	NA	GO:0016405,GO:0016878,	lightblue
GO:0004049	F	anthranilate synthase activity	trpE,trpGD,menF,pabA,trpD,	NA	GO:0016833,	lightblue
GO:0005950	C	anthranilate synthase complex	trpE,trpGD,menF,pabA,trpD,	NA	GO:1902494,GO:0044444,	salmon
GO:0070205	F	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase activity	menH,	NA	GO:0016835,	lightblue
GO:0008899	F	homoserine O-succinyltransferase activity	metA,	NA	GO:0016750,	lightblue
GO:0003962	F	cystathionine gamma-synthase activity	metB,	NA	GO:0016765,	lightblue
GO:0004123	F	cystathionine gamma-lyase activity	metB,	NA	GO:0016846,	lightblue
GO:0019343	P	cysteine biosynthetic process via cystathionine	metB,	NA	GO:0019344,	lightgreen
GO:0019346	P	transsulfuration	metB,	NA	GO:0009092,GO:0006534,GO:0050667,	lightgreen
GO:0003871	F	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity	metE,	NA	GO:0042085,GO:0008172,	lightblue
GO:0008705	F	methionine synthase activity	metH,metE,	NA	GO:0042084,GO:0008172,	lightblue
GO:0004489	F	methylenetetrahydrofolate reductase (NAD(P)H) activity	metF,	NA	GO:0016646,	lightblue
GO:0004825	F	methionine-tRNA ligase activity	metG,	NA	GO:0004812,	lightblue
GO:0048473	P	D-methionine transport	metN,metI,metQ,	NA	GO:0015821,GO:0042940,	lightgreen
GO:0004478	F	methionine adenosyltransferase activity	metK,	NA	GO:0016765,	lightblue
GO:0006556	P	S-adenosylmethionine biosynthetic process	metK,	NA	GO:0009108,GO:0046500,GO:1901576,GO:0044272,	lightgreen
GO:0033353	P	S-adenosylmethionine cycle	metK,	NA	GO:0006555,GO:0046498,GO:0046500,GO:0046439,	lightgreen
GO:0004412	F	homoserine dehydrogenase activity	thrA,metL,	NA	GO:0016616,	lightblue
GO:0000716	P	transcription-coupled nucleotide-excision repair, DNA damage recognition	mfd,	NA	GO:0000715,	lightgreen
GO:0006283	P	transcription-coupled nucleotide-excision repair	mfd,	NA	GO:0006289,	lightgreen
GO:0008929	F	methylglyoxal synthase activity	mgsA,	NA	GO:0016838,	lightblue
GO:0019242	P	methylglyoxal biosynthetic process	mgsA,	NA	GO:0042181,GO:0046184,GO:0009438,	lightgreen
GO:0031556	P	transcriptional attenuation by ribosome	mgtL,tnaC,	NA	GO:0031555,	lightgreen
GO:0008688	F	3-(3-hydroxyphenyl)propionate hydroxylase activity	mhpA,	NA	GO:0016709,	lightblue
GO:0019622	P	3-(3-hydroxy)phenylpropionate catabolic process	mhpA,mhpB,mhpC,	NA	GO:1901361,GO:0072329,GO:0046435,GO:0019439,GO:0046164,	lightgreen
GO:0047070	F	3-carboxyethylcatechol 2,3-dioxygenase activity	mhpB,	NA	GO:0016702,	lightblue
GO:0018771	F	2-hydroxy-6-oxonona-2,4-dienedioate hydrolase activity	mhpC,	NA	GO:0016823,	lightblue
GO:0052823	F	2-hydroxy-6-oxonona-2,4,7-trienedioate hydrolase activity	mhpC,	NA	GO:0016823,	lightblue
GO:0008684	F	2-oxopent-4-enoate hydratase activity	mhpD,	NA	GO:0016836,	lightblue
GO:0008701	F	4-hydroxy-2-oxovalerate aldolase activity	mhpE,	NA	GO:0016833,	lightblue
GO:0015540	F	3-hydroxyphenyl propionate:proton symporter activity	mhpT,	NA	GO:0015551,GO:0015295,	lightblue
GO:0042920	P	3-hydroxyphenylpropionic acid transport	mhpT,	NA	GO:0015850,GO:0015718,GO:0042908,	lightgreen
GO:0052381	F	tRNA dimethylallyltransferase activity	miaA,	NA	GO:0016765,GO:0140101,	lightblue
GO:0035597	F	N6-isopentenyladenosine methylthiotransferase activity	miaB,	NA	GO:0035596,	lightblue
GO:0035600	P	tRNA methylthiolation	miaB,	NA	GO:0006400,	lightgreen
GO:0031402	F	sodium ion binding	mltB,tcdA,yrbG,	NA	GO:0031420,	lightblue
GO:0008898	F	S-adenosylmethionine-homocysteine S-methyltransferase activity	mmuM,	NA	GO:0008757,GO:0008172,	lightblue
GO:0000100	F	S-methylmethionine transmembrane transporter activity	mmuP,	NA	GO:1901682,GO:0072349,	lightblue
GO:0015806	P	S-methylmethionine transport	mmuP,	NA	GO:0072348,GO:0072337,	lightgreen
GO:0051476	P	mannosylglycerate transport	mngA,	NA	GO:0008643,GO:1901656,GO:0046942,	lightgreen
GO:0090581	F	protein-phosphocysteine-mannosylglycerate-phosphotransferase system transporter activity	mngA,	NA	GO:0090563,	lightblue
GO:0004808	F	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity	mnmC,	NA	GO:0008757,GO:0008175,	lightblue
GO:0019003	F	GDP binding	selB,mnmE,obgE,pfkA,rsgA,prfC,	NA	GO:0043168,GO:0032561,GO:0032550,	lightblue
GO:0030026	P	cellular manganese ion homeostasis	mntS,	NA	GO:0055071,GO:0046916,	lightgreen
GO:0061798	F	GTP 3',8'-cyclase activity	moaA,	NA	GO:0016830,	lightblue
GO:0061799	F	cyclic pyranopterin monophosphate synthase activity	moaC,	NA	GO:0016849,	lightblue
GO:0030366	F	molybdopterin synthase activity	moaE,	NA	GO:0016783,	lightblue
GO:0032324	P	molybdopterin cofactor biosynthetic process	moeA,moaE,mog,	NA	GO:0090407,GO:0051188,GO:0018130,GO:1901566,GO:0043545,GO:1901362,GO:0046039,	lightgreen
GO:0061603	F	molybdenum cofactor guanylyltransferase activity	mobA,	NA	GO:0070568,	lightblue
GO:1902758	P	bis(molybdopterin guanine dinucleotide)molybdenum biosynthetic process	mobA,	NA	GO:0006777,GO:1902757,GO:0009165,	lightgreen
GO:0061602	F	molybdenum cofactor cytidylyltransferase activity	mocA,	NA	GO:0070567,	lightblue
GO:1902760	P	Mo(VI)-molybdopterin cytosine dinucleotide biosynthetic process	mocA,	NA	GO:0006777,GO:0009165,GO:1902759,	lightgreen
GO:0015412	F	ATPase-coupled molybdate transmembrane transporter activity	modA,	NA	GO:0043225,GO:0015098,	lightblue
GO:1901359	F	tungstate binding	modA,	NA	GO:0043168,	lightblue
GO:0061598	F	molybdopterin adenylyltransferase activity	moeA,mog,	NA	GO:0070566,	lightblue
GO:0061599	F	molybdopterin molybdotransferase activity	moeA,	NA	GO:0016740,	lightblue
GO:0061605	F	molybdopterin-synthase adenylyltransferase activity	moeB,	NA	GO:0070566,	lightblue
GO:0004040	F	amidase activity	mpaA,	NA	GO:0016811,	lightblue
GO:0061473	F	murein tripeptide carboxypeptidase activity	mpaA,	NA	GO:0004181,	lightblue
GO:0015834	P	peptidoglycan-associated peptide transport	oppC,mppA,oppF,oppB,oppD,	NA	GO:0015833,	lightgreen
GO:0008924	F	malate dehydrogenase (quinone) activity	mqo,	NA	GO:0016901,GO:0016615,	lightblue
GO:0008963	F	phospho-N-acetylmuramoyl-pentapeptide-transferase activity	rfe,mraY,	NA	GO:0016780,	lightblue
GO:0032067	F	Type IV site-specific deoxyribonuclease activity	mrr,	NA	GO:0015666,	lightblue
GO:0043590	C	bacterial nucleoid	yejK,slmA,rdgC,recQ,mrr,	NA	GO:0043232,GO:0009295,	salmon
GO:0008113	F	peptide-methionine (S)-S-oxide reductase activity	msrA,	NA	GO:0016671,	lightblue
GO:0036456	F	L-methionine-(S)-S-oxide reductase activity	msrA,	NA	GO:0033744,	lightblue
GO:0033743	F	peptide-methionine (R)-S-oxide reductase activity	msrB,	NA	GO:0016671,	lightblue
GO:0033745	F	L-methionine-(R)-S-oxide reductase activity	msrC,	NA	GO:0016671,	lightblue
GO:0070191	F	methionine-R-sulfoxide reductase activity	msrC,	NA	GO:0016671,	lightblue
GO:1901530	P	response to hypochlorite	rclC,msrP,rclB,rclA,	NA	GO:0001101,GO:0010035,GO:0000302,	lightgreen
GO:0015795	P	sorbitol transport	mtlA,	NA	GO:0008643,GO:0015791,	lightgreen
GO:0022872	F	protein-N(PI)-phosphohistidine-mannitol phosphotransferase system transmembrane transporter activity	mtlA,	NA	GO:0015575,GO:0008982,	lightblue
GO:0090565	F	protein-phosphocysteine-mannitol phosphotransferase system transporter activity	mtlA,	NA	GO:0090563,	lightblue
GO:0008926	F	mannitol-1-phosphate 5-dehydrogenase activity	mtlD,	NA	GO:0016616,	lightblue
GO:0019592	P	mannitol catabolic process	mtlD,	NA	GO:0019594,GO:0019407,	lightgreen
GO:0008782	F	adenosylhomocysteine nucleosidase activity	mtn,mtnN,	NA	GO:0016799,	lightblue
GO:0008930	F	methylthioadenosine nucleosidase activity	mtn,mtnN,	NA	GO:0008477,	lightblue
GO:0019509	P	L-methionine salvage from methylthioadenosine	mtnN,	NA	GO:0071267,	lightgreen
GO:0005300	F	high-affinity tryptophan transmembrane transporter activity	mtr,	NA	GO:0015196,	lightblue
GO:0008760	F	UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity	murA,	NA	GO:0016765,	lightblue
GO:0008762	F	UDP-N-acetylmuramate dehydrogenase activity	murB,	NA	GO:0016616,	lightblue
GO:0008763	F	UDP-N-acetylmuramate-L-alanine ligase activity	murC,	NA	GO:0016881,	lightblue
GO:0008764	F	UDP-N-acetylmuramoylalanine-D-glutamate ligase activity	murD,	NA	GO:0016881,	lightblue
GO:0008765	F	UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity	murE,	NA	GO:0016881,	lightblue
GO:0008766	F	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity	murF,	NA	GO:0016881,	lightblue
GO:0047480	F	UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity	murF,	NA	GO:0016881,	lightblue
GO:0050511	F	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity	murG,	NA	GO:0008375,	lightblue
GO:0008881	F	glutamate racemase activity	murI,	NA	GO:0047661,	lightblue
GO:0034203	P	glycolipid translocation	murJ,	NA	GO:0034204,GO:0046836,	lightgreen
GO:0090588	F	protein-phosphocysteine-N-acetylmuramate phosphotransferase system transporter activity	murP,	NA	GO:0090563,	lightblue
GO:0043765	F	T/G mismatch-specific endonuclease activity	mutH,vsr,	NA	GO:0004520,	lightblue
GO:0034039	F	8-oxo-7,8-dihydroguanine DNA N-glycosylase activity	mutY,mutM,	NA	GO:0008534,	lightblue
GO:0032136	F	adenine/cytosine mispair binding	mutS,	NA	GO:0030983,	lightblue
GO:0008413	F	8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity	mutT,	NA	GO:0047429,	lightblue
GO:0035539	F	8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity	mutT,	NA	GO:0047429,	lightblue
GO:0044715	F	8-oxo-dGDP phosphatase activity	mutT,	NA	GO:0017110,	lightblue
GO:0044716	F	8-oxo-GDP phosphatase activity	mutT,	NA	GO:0017110,	lightblue
GO:0000701	F	purine-specific mismatch base pair DNA N-glycosylase activity	mutY,	NA	GO:0000700,	lightblue
GO:0035485	F	adenine/guanine mispair binding	mutY,	NA	GO:0030983,	lightblue
GO:0008987	F	quinolinate synthetase A activity	nadA,	NA	GO:0003824,	lightblue
GO:0019805	P	quinolinate biosynthetic process	nadA,	NA	GO:0072525,GO:0043650,GO:0046874,	lightgreen
GO:0034628	P	'de novo' NAD biosynthetic process from aspartate	nadB,nadE,nadD,nadA,nadC,	NA	GO:0019355,GO:0034627,	lightgreen
GO:0008734	F	L-aspartate oxidase activity	nadB,	NA	GO:0001716,GO:0015922,	lightblue
GO:0044318	F	L-aspartate:fumarate oxidoreductase activity	nadB,	NA	GO:0016638,	lightblue
GO:0004514	F	nicotinate-nucleotide diphosphorylase (carboxylating) activity	nadC,	NA	GO:0016763,	lightblue
GO:0034213	P	quinolinate catabolic process	nadC,	NA	GO:0043649,GO:0046874,GO:0072526,GO:0042737,	lightgreen
GO:0000309	F	nicotinamide-nucleotide adenylyltransferase activity	nadD,nadR,	NA	GO:0070566,	lightblue
GO:0004515	F	nicotinate-nucleotide adenylyltransferase activity	nadD,	NA	GO:0070566,	lightblue
GO:0034355	P	NAD salvage	nadE,nadD,pncB,xapA,	NA	GO:0019365,GO:0009435,	lightgreen
GO:0008795	F	NAD+ synthase activity	nadE,	NA	GO:0016880,	lightblue
GO:0003951	F	NAD+ kinase activity	nadK,pfkA,	NA	GO:0016301,GO:0016773,	lightblue
GO:0006741	P	NADP biosynthetic process	nadK,	NA	GO:0006739,GO:0019359,	lightgreen
GO:0050262	F	ribosylnicotinamide kinase activity	nadR,	NA	GO:0016301,GO:0016773,	lightblue
GO:0008448	F	N-acetylglucosamine-6-phosphate deacetylase activity	nagA,	NA	GO:0019213,GO:0016811,	lightblue
GO:0046050	P	UMP catabolic process	surE,nagD,umpG,udp,umpH,	NA	GO:0009222,GO:0009175,GO:0046133,GO:0046049,	lightgreen
GO:0090586	F	protein-phosphocysteine-N-acetylglucosamine phosphotransferase system transporter activity	nagE,	NA	GO:0090563,	lightblue
GO:0090587	F	protein-phosphocysteine-glucosamine phosphotransferase system transporter activity	nagE,	NA	GO:0090563,	lightblue
GO:0045127	F	N-acetylglucosamine kinase activity	nagK,	NA	GO:0019200,	lightblue
GO:0008747	F	N-acetylneuraminate lyase activity	nanA,	NA	GO:0016833,	lightblue
GO:0015478	F	oligosaccharide transporting porin activity	nanC,ompG,	NA	GO:0015288,GO:0015157,	lightblue
GO:0006053	P	N-acetylmannosamine catabolic process	nanE,	NA	GO:0046346,GO:0006051,	lightgreen
GO:0047465	F	N-acylglucosamine-6-phosphate 2-epimerase activity	nanE,	NA	GO:0016857,	lightblue
GO:0009384	F	N-acylmannosamine kinase activity	nanK,	NA	GO:0019200,GO:0016773,	lightblue
GO:0015739	P	sialic acid transport	nanT,	NA	GO:1901264,GO:0046942,	lightgreen
GO:0044799	C	NarGHI complex	narG,narH,narI,	NA	GO:1990204,GO:0098803,GO:0098797,GO:0009325,	salmon
GO:0019645	P	anaerobic electron transport chain	nrfA,nrfD,narZ,narY,narV,nrfC,narI,nrfB,	NA	GO:0022904,	lightgreen
GO:0042128	P	nitrate assimilation	narJ,narW,	NA	GO:0071941,GO:0042126,	lightgreen
GO:0051131	P	chaperone-mediated protein complex assembly	narJ,narW,	NA	GO:0034622,	lightgreen
GO:0005452	F	inorganic anion exchanger activity	narK,	NA	GO:0015291,GO:0015103,	lightblue
GO:0015514	F	nitrite efflux transmembrane transporter activity	narU,narK,	NA	GO:0015291,GO:0015562,GO:0015113,	lightblue
GO:0090352	P	regulation of nitrate assimilation	narL,	NA	GO:0062012,GO:1903314,GO:0031323,	lightgreen
GO:0071249	P	cellular response to nitrate	narQ,narX,	NA	GO:0071241,GO:1901701,GO:0071229,GO:0010167,GO:1902170,	lightgreen
GO:0071250	P	cellular response to nitrite	narQ,narX,	NA	GO:0071241,GO:1901701,GO:0071229,GO:0080033,GO:1902170,	lightgreen
GO:0004550	F	nucleoside diphosphate kinase activity	ndk,	NA	GO:0016776,GO:0019205,	lightblue
GO:0008748	F	N-ethylmaleimide reductase activity	nemA,	NA	GO:0016628,	lightblue
GO:0018937	P	nitroglycerin metabolic process	nemA,	NA	GO:0006807,GO:0006805,GO:0017144,GO:0071704,	lightgreen
GO:0034567	F	chromate reductase activity	nfsA,nemA,	NA	GO:0016491,	lightblue
GO:0015860	P	purine nucleoside transmembrane transport	nepI,nupG,	NA	GO:1901642,GO:0072530,	lightgreen
GO:0043737	F	deoxyribonuclease V activity	nfi,	NA	GO:0016888,	lightblue
GO:0004155	F	6,7-dihydropteridine reductase activity	nfsB,	NA	GO:0016646,	lightblue
GO:0018545	F	NAD(P)H nitroreductase activity	nfsB,	NA	GO:0016657,	lightblue
GO:1901612	F	cardiolipin binding	nhaA,	NA	GO:1901611,	lightblue
GO:0004060	F	arylamine N-acetyltransferase activity	nhoA,	NA	GO:0008080,	lightblue
GO:0046990	F	N-hydroxyarylamine O-acetyltransferase activity	nhoA,	NA	GO:0016413,	lightblue
GO:0015413	F	nickel-transporting ATPase activity	nikB,nikC,nikE,nikD,	NA	GO:0072509,GO:0019829,GO:0015099,	lightblue
GO:0008942	F	nitrite reductase [NAD(P)H] activity	nirD,nirB,	NA	GO:0098809,GO:0046857,	lightblue
GO:0009344	C	nitrite reductase complex [NAD(P)H]	nirD,nirB,	NA	GO:0032991,GO:0044464,	salmon
GO:0015044	F	rubredoxin-NAD+ reductase activity	norW,	NA	GO:0016731,	lightblue
GO:0071732	P	cellular response to nitric oxide	norW,	NA	GO:0071241,GO:0071731,GO:0035690,GO:0034614,GO:1902170,	lightgreen
GO:0005971	C	ribonucleoside-diphosphate reductase complex	nrdF,nrdB,nrdA,nrdE,	NA	GO:0044445,GO:1990204,	salmon
GO:0031250	C	anaerobic ribonucleoside-triphosphate reductase complex	nrdD,nrdG,	NA	GO:0032991,GO:0044444,	salmon
GO:0032556	F	pyrimidine deoxyribonucleotide binding	nrdD,	NA	GO:0019103,GO:0032552,	lightblue
GO:0032564	F	dATP binding	nrdD,	NA	GO:0032558,GO:0043168,	lightblue
GO:0032567	F	dGTP binding	nrdD,	NA	GO:0032560,	lightblue
GO:0051065	F	CTP reductase activity	nrdD,	NA	GO:0008998,	lightblue
GO:0016966	F	nitric oxide reductase activity	nrfA,	NA	GO:0016662,	lightblue
GO:0042279	F	nitrite reductase (cytochrome, ammonia-forming) activity	nrfA,nrfC,nrfB,	NA	GO:0016662,GO:0098809,	lightblue
GO:0018378	P	cytochrome c-heme linkage via heme-L-cysteine	nrfE,nrfG,nrfF,	NA	GO:0018063,GO:0018198,	lightgreen
GO:0008828	F	dATP pyrophosphohydrolase activity	nudB,	NA	GO:0047429,	lightblue
GO:0019177	F	dihydroneopterin triphosphate pyrophosphohydrolase activity	nudB,	NA	GO:0016462,	lightblue
GO:0006742	P	NADP catabolic process	nudC,	NA	GO:0006739,GO:0019364,	lightgreen
GO:0019677	P	NAD catabolic process	nudC,	NA	GO:0019674,GO:0019364,	lightgreen
GO:0035529	F	NADH pyrophosphatase activity	nudI,nudC,rdgB,	NA	GO:0004551,	lightblue
GO:0047631	F	ADP-ribose diphosphatase activity	nudF,	NA	GO:0016462,	lightblue
GO:0047840	F	dCTP diphosphatase activity	nudI,	NA	GO:0047429,	lightblue
GO:0004787	F	thiamine-pyrophosphatase activity	nudJ,	NA	GO:0017110,	lightblue
GO:0052751	F	GDP-mannose hydrolase activity	nudK,	NA	GO:0016462,	lightblue
GO:0045272	C	plasma membrane respiratory chain complex I	nuoG,nuoB,nuoL,nuoH,nuoK,nuoI,nuoC,nuoM,nuoF,nuoJ,nuoN,nuoE,nuoA,	NA	GO:0045271,GO:1990204,GO:0098797,	salmon
